id,election_id,upper_tier,lower_tier,current_council,election_date,year,ward_id,ward_name,candidate,party,vote,female,vacancies,electorate,ballots_cast,turnout,vote_share,source,notes
leeds_2041,1970leeds3024,Leeds,Leeds,Leeds,,1970,leeds3024,Stanningley,Vickers A.,CON,1800,0,1,13547,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2042,1970leeds3024,Leeds,Leeds,Leeds,,1970,leeds3024,Stanningley,Lockwood V.,LIB,390,0,1,13547,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2043,1970leeds3024,Leeds,Leeds,Leeds,,1970,leeds3024,Stanningley,Sidebottom P.,COMM,43,0,1,13547,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2044,1970leeds3025,Leeds,Leeds,Leeds,,1970,leeds3025,Talbot,Crousden R.,CON,3172,0,1,13501,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2045,1970leeds3025,Leeds,Leeds,Leeds,,1970,leeds3025,Talbot,Sedler R.,LAB,721,0,1,13501,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2046,1970leeds3026,Leeds,Leeds,Leeds,,1970,leeds3026,Weetwood,Peart B.,CON,3737,1,1,10877,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2047,1970leeds3026,Leeds,Leeds,Leeds,,1970,leeds3026,Weetwood,Reynolds B.,LIB,537,1,1,10877,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2048,1970leeds3026,Leeds,Leeds,Leeds,,1970,leeds3026,Weetwood,Baum A.,LAB,465,0,1,10877,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2049,1970leeds3026,Leeds,Leeds,Leeds,,1970,leeds3026,Weetwood,Green R.,N.F,60,0,1,10877,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2050,1970leeds3027,Leeds,Leeds,Leeds,,1970,leeds3027,West Hunslet,Taylor W.,LIB,1710,0,1,8746,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2051,1970leeds3027,Leeds,Leeds,Leeds,,1970,leeds3027,West Hunslet,Hodkinson E.,LAB,1267,0,1,8746,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2052,1970leeds3027,Leeds,Leeds,Leeds,,1970,leeds3027,West Hunslet,Crosby J.,CON,1152,0,1,8746,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2053,1970leeds3028,Leeds,Leeds,Leeds,,1970,leeds3028,Whinmoor,Coward B.,LAB,2123,1,1,10403,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2054,1970leeds3028,Leeds,Leeds,Leeds,,1970,leeds3028,Whinmoor,McNair V.,CON,1382,1,1,10403,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2055,1970leeds3028,Leeds,Leeds,Leeds,,1970,leeds3028,Whinmoor,Scawthorne J.,COMM,74,0,1,10403,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2056,1970leeds3029,Leeds,Leeds,Leeds,,1970,leeds3029,Woodhouse,Sexton A.,CON,1735,0,1,10306,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2057,1970leeds3029,Leeds,Leeds,Leeds,,1970,leeds3029,Woodhouse,Buttery C.,LAB,1468,0,1,10306,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2058,1970leeds3029,Leeds,Leeds,Leeds,,1970,leeds3029,Woodhouse,Morris L.,COMM,111,0,1,10306,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2059,1970leeds3030,Leeds,Leeds,Leeds,,1970,leeds3030,Wortley,Sargeant J.,LAB,2662,1,1,13867,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2060,1970leeds3030,Leeds,Leeds,Leeds,,1970,leeds3030,Wortley,Beal R.,CON,2551,0,1,13867,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2061,1970leeds3030,Leeds,Leeds,Leeds,,1970,leeds3030,Wortley,Holdsworth W.,LIB,519,0,1,13867,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2062,1971leeds3001,Leeds,Leeds,Leeds,,1971,leeds3001,Armley,Buttery C.,LAB,3147,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2063,1971leeds3001,Leeds,Leeds,Leeds,,1971,leeds3001,Armley,Stockwell B.,CON,1734,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2064,1971leeds3001,Leeds,Leeds,Leeds,,1971,leeds3001,Armley,Ashton G.,LIB,678,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2065,1971leeds3001,Leeds,Leeds,Leeds,,1971,leeds3001,Armley,Wilton P.,COMM,43,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2066,1971leeds3002,Leeds,Leeds,Leeds,,1971,leeds3002,Beeston,Booth H.,LAB,3151,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2067,1971leeds3002,Leeds,Leeds,Leeds,,1971,leeds3002,Beeston,Farrell J.,CON,2161,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2068,1971leeds3002,Leeds,Leeds,Leeds,,1971,leeds3002,Beeston,Webster E.,LIB,249,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2069,1971leeds3003,Leeds,Leeds,Leeds,,1971,leeds3003,Bramley,Atkinson D.,LAB,4013,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2070,1971leeds3003,Leeds,Leeds,Leeds,,1971,leeds3003,Bramley,Hart J.,CON,1972,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2071,1971leeds3004,Leeds,Leeds,Leeds,,1971,leeds3004,Burley,Sully J.,LAB,2700,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2072,1971leeds3004,Leeds,Leeds,Leeds,,1971,leeds3004,Burley,Rimmer A.,CON,1615,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2073,1971leeds3004,Leeds,Leeds,Leeds,,1971,leeds3004,Burley,Flynn T.,COMM,79,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2074,1971leeds3005,Leeds,Leeds,Leeds,,1971,leeds3005,Burmanstoft,Millett R.,LAB,3579,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2075,1971leeds3005,Leeds,Leeds,Leeds,,1971,leeds3005,Burmanstoft,Flockton H.,CON,1185,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2076,1971leeds3005,Leeds,Leeds,Leeds,,1971,leeds3005,Burmanstoft,Stockdale F.,COMM,78,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2077,1971leeds3006,Leeds,Leeds,Leeds,,1971,leeds3006,Castleton,Sedler R.,LAB,2096,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2078,1971leeds3006,Leeds,Leeds,Leeds,,1971,leeds3006,Castleton,Begard M.,LIB,1952,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2079,1971leeds3006,Leeds,Leeds,Leeds,,1971,leeds3006,Castleton,Stockwell H.,CON,191,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2080,1971leeds3006,Leeds,Leeds,Leeds,,1971,leeds3006,Castleton,Robinson K.,COMM,47,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2081,1971leeds3007,Leeds,Leeds,Leeds,,1971,leeds3007,Chapel Allerton,Sparling P.,CON,2527,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2082,1971leeds3007,Leeds,Leeds,Leeds,,1971,leeds3007,Chapel Allerton,Selby B.,LAB,685,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2083,1971leeds3007,Leeds,Leeds,Leeds,,1971,leeds3007,Chapel Allerton,Whitelock R.,LIB,341,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2084,1971leeds3008,Leeds,Leeds,Leeds,,1971,leeds3008,City,Merritt W.,LAB,2226,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2085,1971leeds3008,Leeds,Leeds,Leeds,,1971,leeds3008,City,Annan W.,CON,369,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2086,1971leeds3009,Leeds,Leeds,Leeds,,1971,leeds3009,Cookridge,Loudon K.,CON,2465,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2087,1971leeds3009,Leeds,Leeds,Leeds,,1971,leeds3009,Cookridge,Bowesley G.,LAB,1776,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2088,1971leeds3009,Leeds,Leeds,Leeds,,1971,leeds3009,Cookridge,Finkle E.,LIB,719,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2089,1971leeds3010,Leeds,Leeds,Leeds,,1971,leeds3010,East Hunslet,Haughton L.,LAB,2555,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2090,1971leeds3010,Leeds,Leeds,Leeds,,1971,leeds3010,East Hunslet,Cresswell B.,CON,288,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2091,1971leeds3010,Leeds,Leeds,Leeds,,1971,leeds3010,East Hunslet,Fearnley H.,LIB,194,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2092,1971leeds3011,Leeds,Leeds,Leeds,,1971,leeds3011,Gipton,Waterman H.,LAB,3037,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2093,1971leeds3011,Leeds,Leeds,Leeds,,1971,leeds3011,Gipton,Buckland W.,CON,1527,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2094,1971leeds3011,Leeds,Leeds,Leeds,,1971,leeds3011,Gipton,Pedder K.,LIB,92,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2095,1971leeds3011,Leeds,Leeds,Leeds,,1971,leeds3011,Gipton,Bellamy J.,COMM,61,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2096,1971leeds3012,Leeds,Leeds,Leeds,,1971,leeds3012,Halton,Tomlinson S.,CON,3185,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2097,1971leeds3012,Leeds,Leeds,Leeds,,1971,leeds3012,Halton,Moran J.,LAB,1651,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2098,1971leeds3013,Leeds,Leeds,Leeds,,1971,leeds3013,Harehills,Wood G.,LAB,1603,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2099,1971leeds3013,Leeds,Leeds,Leeds,,1971,leeds3013,Harehills,Moran J.,CON,1583,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2100,1971leeds3013,Leeds,Leeds,Leeds,,1971,leeds3013,Harehills,Thorpe D.,LIB,156,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2101,1971leeds3014,Leeds,Leeds,Leeds,,1971,leeds3014,Headingley,Goodwin P.,CON,2397,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2102,1971leeds3014,Leeds,Leeds,Leeds,,1971,leeds3014,Headingley,Chartres J.,LAB,1641,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2103,1971leeds3015,Leeds,Leeds,Leeds,,1971,leeds3015,Holbeck,Beevers A.,LAB,2637,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2104,1971leeds3015,Leeds,Leeds,Leeds,,1971,leeds3015,Holbeck,Skin N.,CON,366,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2105,1971leeds3015,Leeds,Leeds,Leeds,,1971,leeds3015,Holbeck,Newby R.,LIB,172,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2106,1971leeds3016,Leeds,Leeds,Leeds,,1971,leeds3016,Kirkstall,Stafford W.,LAB,4052,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2107,1971leeds3016,Leeds,Leeds,Leeds,,1971,leeds3016,Kirkstall,Beevers T.,CON,2594,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2108,1971leeds3016,Leeds,Leeds,Leeds,,1971,leeds3016,Kirkstall,Sidebottom J.,COMM,87,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2109,1971leeds3017,Leeds,Leeds,Leeds,,1971,leeds3017,Middleton,Taylor J.,LAB,3521,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2110,1971leeds3017,Leeds,Leeds,Leeds,,1971,leeds3017,Middleton,Johnson P.,CON,372,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2111,1971leeds3017,Leeds,Leeds,Leeds,,1971,leeds3017,Middleton,Ellis L.,LIB,181,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2112,1971leeds3017,Leeds,Leeds,Leeds,,1971,leeds3017,Middleton,Prescott D.,COMM,122,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2113,1971leeds3018,Leeds,Leeds,Leeds,,1971,leeds3018,Moortown,Challenor R.,CON,2323,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2114,1971leeds3018,Leeds,Leeds,Leeds,,1971,leeds3018,Moortown,Baum A.,LAB,1687,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2115,1971leeds3018,Leeds,Leeds,Leeds,,1971,leeds3018,Moortown,Waldenburg S.,LIB,446,0,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2116,1971leeds3019,Leeds,Leeds,Leeds,,1971,leeds3019,Osmondthorpe,Hamilton D.,LAB,3660,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
leeds_2117,1971leeds3019,Leeds,Leeds,Leeds,,1971,leeds3019,Osmondthorpe,Wood D.,CON,1201,1,1,0,,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
